Subject,Name,Faculty Name,Ltp,Credits,Slot,Room
RD30002,TRANSFER AND MANAGEMENT OF RURAL TECHNOLOGY,"Piyush Kumar Singh,Somnath Ghosal",3-1-0,4,C4,"NC332,NC332"
RD30005,FUNDAMENTALS OF RURAL INNOVATION AND MANAGEMENT,"Piyush Kumar Singh,Somnath Ghosal",3-0-0,3,U3,0
RD61001,PARTICIPATORY RURAL APPRAISAL - THEORIES AND APPLICATIONS,Somnath Ghosal,3-1-0,4,V4,0
