Subject,Name,Faculty Name,Ltp,Credits,Slot,Room
TS62002,QUANTUM METHODS IN MOLECULAR SIMULATIONS,"Anoop Ayyappan,Parag Arvind Deshpande,Sabyashachi Mishra",2-0-3,4,V4,0
TS70006,QUANTUM MECHANICS AND QUANTUM COMPUTING,"Bibhas Adhikari,Sonjoy Majumder",3-1-0,4,--,
TS70009,METHODS IN MOLECULAR SIMULATIONS,Arghya Taraphder,3-1-0,4,E4,0
